DEBUTSEM,ANNEE,MOIS,PROV,LAT,LON,MALADIE,TOTALCAS,TOTALDECES,POP
2013-05-13,2013,5,KONGO-CENTRAL,-5.16,14.15,PALUDISME,18384,32,160442.0
2013-05-13,2013,5,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,11,0,80572.0
2013-05-13,2013,5,MANIEMA,-3.07,25.95,PALUDISME,7610,20,177415.0
2013-05-13,2013,5,MANIEMA,-3.07,25.95,ROUGEOLE,44,2,177415.0
2013-05-13,2013,5,NORD-KIVU,-0.5,29.33,CHOLERA,53,0,577879.0
2013-05-13,2013,5,NORD-KIVU,-0.5,29.33,PALUDISME,14813,0,577879.0
2013-05-13,2013,5,NORD-KIVU,-0.5,29.33,ROUGEOLE,28,0,386607.0
2013-05-13,2013,5,ORIENTALE,2.4,26.5,CHOLERA,16,0,123116.0
2013-05-13,2013,5,ORIENTALE,2.4,26.5,FIEVRE JAUNE,1,0,45801.0
2013-05-13,2013,5,ORIENTALE,2.4,26.5,PALUDISME,30041,82,269203.0
2013-05-13,2013,5,ORIENTALE,2.4,26.5,ROUGEOLE,409,1,269203.0
2013-05-13,2013,5,SUD-KIVU,-2.88,28.32,CHOLERA,103,1,262627.0
2013-05-13,2013,5,SUD-KIVU,-2.88,28.32,PALUDISME,12666,7,262627.0
2013-05-13,2013,5,SUD-KIVU,-2.88,28.32,ROUGEOLE,10,0,105269.0
2013-05-16,2016,5,SUD-UBANGI,3.05,19.18,PALUDISME,567,0,70150.0
2013-05-20,2013,5,BANDUNDU,-3.31,17.37,CHOLERA,19,0,116823.0
2013-05-20,2013,5,BANDUNDU,-3.31,17.37,FIEVRE JAUNE,2,0,212397.0
2013-05-20,2013,5,BANDUNDU,-3.31,17.37,PALUDISME,11949,22,708963.0
2013-05-20,2013,5,BANDUNDU,-3.31,17.37,ROUGEOLE,265,0,193955.0
2013-05-20,2013,5,EQUATEUR,0.16,18.25,CHOLERA,1,0,199042.0
2013-05-20,2013,5,EQUATEUR,0.16,18.25,FIEVRE JAUNE,1,0,150586.0
2013-05-20,2013,5,EQUATEUR,0.16,18.25,PALUDISME,15170,57,447673.0
2013-05-20,2013,5,EQUATEUR,0.16,18.25,ROUGEOLE,555,11,447673.0
2013-05-20,2013,5,KASAI,-5.45,20.97,PALUDISME,22808,95,285633.0
2013-05-20,2013,5,KASAI,-5.45,20.97,ROUGEOLE,146,6,232704.0
2013-05-20,2013,5,KASAI-ORIENTAL,-6.15,23.6,CHOLERA,1,0,121642.0
2013-05-20,2013,5,KASAI-ORIENTAL,-6.15,23.6,FIEVRE JAUNE,1,1,147246.0
2013-05-20,2013,5,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,30035,67,328500.0
2013-05-20,2013,5,KASAI-ORIENTAL,-6.15,23.6,ROUGEOLE,11,0,294279.0
2013-05-20,2013,5,KATANGA,-9.64,26.31,CHOLERA,107,1,372830.0
2013-05-20,2013,5,KATANGA,-9.64,26.31,PALUDISME,29078,62,372830.0
2013-05-20,2013,5,KATANGA,-9.64,26.31,ROUGEOLE,164,1,372830.0
2013-05-20,2013,5,KONGO-CENTRAL,-5.16,14.15,PALUDISME,18525,50,160442.0
2013-05-20,2013,5,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,9,2,109058.0
2013-05-20,2013,5,MANIEMA,-3.07,25.95,PALUDISME,6509,16,177415.0
2013-05-20,2013,5,MANIEMA,-3.07,25.95,ROUGEOLE,49,2,177415.0
2013-05-20,2013,5,NORD-KIVU,-0.5,29.33,CHOLERA,35,0,412090.0
2013-05-20,2013,5,NORD-KIVU,-0.5,29.33,PALUDISME,12575,4,577879.0
2013-05-20,2013,5,NORD-KIVU,-0.5,29.33,ROUGEOLE,19,0,386607.0
2013-05-20,2013,5,ORIENTALE,2.4,26.5,CHOLERA,16,2,269203.0
2013-05-20,2013,5,ORIENTALE,2.4,26.5,FIEVRE JAUNE,1,0,129152.0
2013-05-20,2013,5,ORIENTALE,2.4,26.5,PALUDISME,28374,56,269203.0
2013-05-20,2013,5,ORIENTALE,2.4,26.5,ROUGEOLE,348,6,269203.0
2013-05-20,2013,5,SUD-KIVU,-2.88,28.32,CHOLERA,148,0,227649.0
2013-05-20,2013,5,SUD-KIVU,-2.88,28.32,PALUDISME,17274,10,262627.0
2013-05-20,2013,5,SUD-KIVU,-2.88,28.32,ROUGEOLE,12,0,262627.0
2013-05-27,2013,5,BANDUNDU,-3.31,17.37,CHOLERA,13,1,116823.0
2013-05-27,2013,5,BANDUNDU,-3.31,17.37,PALUDISME,12234,30,708963.0
2013-05-27,2013,5,BANDUNDU,-3.31,17.37,ROUGEOLE,124,1,185022.0
2013-05-27,2013,5,EQUATEUR,0.16,18.25,CHOLERA,3,0,199042.0
2013-05-27,2013,5,EQUATEUR,0.16,18.25,FIEVRE JAUNE,2,0,78012.0
2013-05-27,2013,5,EQUATEUR,0.16,18.25,PALUDISME,13317,27,447673.0
2013-05-27,2013,5,EQUATEUR,0.16,18.25,ROUGEOLE,286,4,358794.0
2013-05-27,2013,5,KASAI,-5.45,20.97,FIEVRE JAUNE,3,0,121216.0
2013-05-27,2013,5,KASAI,-5.45,20.97,PALUDISME,18743,62,365767.0
2013-05-27,2013,5,KASAI,-5.45,20.97,ROUGEOLE,84,5,232704.0
2013-05-27,2013,5,KASAI-ORIENTAL,-6.15,23.6,FIEVRE JAUNE,1,0,160402.0
2013-05-27,2013,5,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,29999,99,328500.0
2013-05-27,2013,5,KASAI-ORIENTAL,-6.15,23.6,ROUGEOLE,8,0,308265.0
2013-05-27,2013,5,KATANGA,-9.64,26.31,CHOLERA,105,0,372830.0
2013-05-27,2013,5,KATANGA,-9.64,26.31,PALUDISME,28530,45,372830.0
2013-05-27,2013,5,KATANGA,-9.64,26.31,ROUGEOLE,168,2,336839.0
2013-05-27,2013,5,KONGO-CENTRAL,-5.16,14.15,PALUDISME,17822,39,160442.0
2013-05-27,2013,5,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,22,0,131141.0
2013-05-27,2013,5,MANIEMA,-3.07,25.95,PALUDISME,5941,13,158726.0
2013-05-27,2013,5,MANIEMA,-3.07,25.95,ROUGEOLE,25,0,158726.0
2013-05-27,2013,5,NORD-KIVU,-0.5,29.33,CHOLERA,36,0,412090.0
2013-05-27,2013,5,NORD-KIVU,-0.5,29.33,PALUDISME,11531,4,577879.0
2013-05-27,2013,5,NORD-KIVU,-0.5,29.33,ROUGEOLE,19,0,577879.0
2013-05-27,2013,5,ORIENTALE,2.4,26.5,CHOLERA,11,1,269203.0
2013-05-27,2013,5,ORIENTALE,2.4,26.5,PALUDISME,28068,58,269203.0
2013-05-27,2013,5,ORIENTALE,2.4,26.5,ROUGEOLE,439,2,269203.0
2013-05-27,2013,5,SUD-KIVU,-2.88,28.32,CHOLERA,150,0,262627.0
2013-05-27,2013,5,SUD-KIVU,-2.88,28.32,PALUDISME,11636,11,262627.0
2013-05-27,2013,5,SUD-KIVU,-2.88,28.32,ROUGEOLE,14,0,120129.0
2013-06-03,2013,6,BANDUNDU,-3.31,17.37,CHOLERA,14,0,116823.0
2013-06-03,2013,6,BANDUNDU,-3.31,17.37,PALUDISME,9822,14,708963.0
2013-06-03,2013,6,BANDUNDU,-3.31,17.37,ROUGEOLE,72,0,212397.0
2013-06-03,2013,6,EQUATEUR,0.16,18.25,CHOLERA,7,0,447673.0
2013-06-03,2013,6,EQUATEUR,0.16,18.25,FIEVRE JAUNE,1,0,108392.0
2013-06-03,2013,6,EQUATEUR,0.16,18.25,PALUDISME,12575,37,447673.0
2013-06-03,2013,6,EQUATEUR,0.16,18.25,ROUGEOLE,236,3,447673.0
2013-06-03,2013,6,KASAI,-5.45,20.97,FIEVRE JAUNE,2,0,121216.0
2013-06-03,2013,6,KASAI,-5.45,20.97,PALUDISME,21576,75,365767.0
2013-06-03,2013,6,KASAI,-5.45,20.97,ROUGEOLE,166,9,232704.0
2013-06-03,2013,6,KASAI-ORIENTAL,-6.15,23.6,FIEVRE JAUNE,7,1,160402.0
2013-06-03,2013,6,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,30059,75,328500.0
2013-06-03,2013,6,KASAI-ORIENTAL,-6.15,23.6,ROUGEOLE,34,0,308265.0
2013-06-03,2013,6,KATANGA,-9.64,26.31,CHOLERA,78,1,372830.0
2013-06-03,2013,6,KATANGA,-9.64,26.31,PALUDISME,26946,34,372830.0
2013-06-03,2013,6,KATANGA,-9.64,26.31,ROUGEOLE,163,0,372830.0
2013-06-03,2013,6,KONGO-CENTRAL,-5.16,14.15,CHOLERA,13,1,131141.0
2013-06-03,2013,6,KONGO-CENTRAL,-5.16,14.15,PALUDISME,16496,42,160442.0
2013-06-03,2013,6,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,11,0,110199.0
2013-06-03,2013,6,MANIEMA,-3.07,25.95,PALUDISME,6131,30,177415.0
2013-06-03,2013,6,MANIEMA,-3.07,25.95,ROUGEOLE,11,0,177415.0
2013-06-03,2013,6,NORD-KIVU,-0.5,29.33,CHOLERA,27,1,412090.0
2013-06-03,2013,6,NORD-KIVU,-0.5,29.33,PALUDISME,11012,8,577879.0
2013-06-03,2013,6,NORD-KIVU,-0.5,29.33,ROUGEOLE,5,0,330133.0
2013-06-03,2013,6,ORIENTALE,2.4,26.5,CHOLERA,13,0,269203.0
2013-06-03,2013,6,ORIENTALE,2.4,26.5,PALUDISME,27376,65,269203.0
2013-06-03,2013,6,ORIENTALE,2.4,26.5,ROUGEOLE,468,10,269203.0
2013-06-03,2013,6,SUD-KIVU,-2.88,28.32,CHOLERA,70,1,262627.0
2013-06-03,2013,6,SUD-KIVU,-2.88,28.32,PALUDISME,12094,5,262627.0
2013-06-03,2013,6,SUD-KIVU,-2.88,28.32,ROUGEOLE,3,0,262627.0
2013-06-10,2013,6,BANDUNDU,-3.31,17.37,CHOLERA,8,1,99881.0
2013-06-10,2013,6,BANDUNDU,-3.31,17.37,FIEVRE JAUNE,3,0,135898.0
2013-06-10,2013,6,BANDUNDU,-3.31,17.37,PALUDISME,11902,32,708963.0
2013-06-10,2013,6,BANDUNDU,-3.31,17.37,ROUGEOLE,139,0,212397.0
2013-06-10,2013,6,EQUATEUR,0.16,18.25,CHOLERA,4,0,92939.0
2013-06-10,2013,6,EQUATEUR,0.16,18.25,PALUDISME,10788,32,447673.0
2013-06-10,2013,6,EQUATEUR,0.16,18.25,ROUGEOLE,169,1,447673.0
2013-06-10,2013,6,KASAI,-5.45,20.97,FIEVRE JAUNE,2,0,151238.0
2013-06-10,2013,6,KASAI,-5.45,20.97,PALUDISME,18941,65,365767.0
2013-06-10,2013,6,KASAI,-5.45,20.97,ROUGEOLE,140,7,232704.0
2013-06-10,2013,6,KASAI-ORIENTAL,-6.15,23.6,FIEVRE JAUNE,5,0,160402.0
2013-06-10,2013,6,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,32031,90,328500.0
2013-06-10,2013,6,KASAI-ORIENTAL,-6.15,23.6,ROUGEOLE,43,1,308265.0
2013-06-10,2013,6,KATANGA,-9.64,26.31,CHOLERA,44,1,372830.0
2013-06-10,2013,6,KATANGA,-9.64,26.31,PALUDISME,25565,28,372830.0
2013-06-10,2013,6,KATANGA,-9.64,26.31,ROUGEOLE,153,1,336839.0
2013-06-10,2013,6,KONGO-CENTRAL,-5.16,14.15,CHOLERA,4,0,68295.0
2013-06-10,2013,6,KONGO-CENTRAL,-5.16,14.15,PALUDISME,17787,31,160442.0
2013-06-10,2013,6,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,8,0,80572.0
2013-06-10,2013,6,MANIEMA,-3.07,25.95,PALUDISME,6818,16,177415.0
2013-06-10,2013,6,MANIEMA,-3.07,25.95,ROUGEOLE,17,1,177415.0
2013-06-10,2013,6,NORD-KIVU,-0.5,29.33,CHOLERA,41,0,577879.0
2013-06-10,2013,6,NORD-KIVU,-0.5,29.33,PALUDISME,11381,3,577879.0
2013-06-10,2013,6,NORD-KIVU,-0.5,29.33,ROUGEOLE,18,0,315945.0
2013-06-10,2013,6,ORIENTALE,2.4,26.5,CHOLERA,19,0,269203.0
2013-06-10,2013,6,ORIENTALE,2.4,26.5,PALUDISME,27795,60,269203.0
2013-06-10,2013,6,ORIENTALE,2.4,26.5,ROUGEOLE,443,9,265916.0
2013-06-10,2013,6,SUD-KIVU,-2.88,28.32,CHOLERA,108,0,227649.0
2013-06-10,2013,6,SUD-KIVU,-2.88,28.32,PALUDISME,12207,5,262627.0
2013-06-10,2013,6,SUD-KIVU,-2.88,28.32,ROUGEOLE,11,0,262627.0
2013-06-17,2013,6,BANDUNDU,-3.31,17.37,CHOLERA,2,0,99881.0
2013-06-17,2013,6,BANDUNDU,-3.31,17.37,FIEVRE JAUNE,3,0,185022.0
2013-06-17,2013,6,BANDUNDU,-3.31,17.37,PALUDISME,12079,34,708963.0
2013-06-17,2013,6,BANDUNDU,-3.31,17.37,ROUGEOLE,176,2,217435.0
2013-06-17,2013,6,EQUATEUR,0.16,18.25,PALUDISME,7912,30,447673.0
2013-06-17,2013,6,EQUATEUR,0.16,18.25,ROUGEOLE,62,1,213287.0
2013-06-17,2013,6,KASAI,-5.45,20.97,FIEVRE JAUNE,11,0,121216.0
2013-06-17,2013,6,KASAI,-5.45,20.97,PALUDISME,17126,67,365767.0
2013-06-17,2013,6,KASAI,-5.45,20.97,ROUGEOLE,222,16,285633.0
2013-06-17,2013,6,KASAI-ORIENTAL,-6.15,23.6,FIEVRE JAUNE,11,1,213751.0
2013-06-17,2013,6,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,25636,103,308265.0
2013-06-17,2013,6,KASAI-ORIENTAL,-6.15,23.6,ROUGEOLE,5,0,308265.0
2013-06-17,2013,6,KATANGA,-9.64,26.31,CHOLERA,45,0,372830.0
2013-06-17,2013,6,KATANGA,-9.64,26.31,PALUDISME,24909,37,372830.0
2013-06-17,2013,6,KATANGA,-9.64,26.31,ROUGEOLE,143,2,327469.0
2013-06-17,2013,6,KONGO-CENTRAL,-5.16,14.15,PALUDISME,17436,39,160442.0
2013-06-17,2013,6,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,8,0,80572.0
2013-06-17,2013,6,MANIEMA,-3.07,25.95,PALUDISME,5939,19,177415.0
2013-06-17,2013,6,MANIEMA,-3.07,25.95,ROUGEOLE,19,0,158726.0
2013-06-17,2013,6,NORD-KIVU,-0.5,29.33,CHOLERA,33,0,412090.0
2013-06-17,2013,6,NORD-KIVU,-0.5,29.33,PALUDISME,11436,4,577879.0
2013-06-17,2013,6,NORD-KIVU,-0.5,29.33,ROUGEOLE,31,0,315945.0
2013-06-17,2013,6,ORIENTALE,2.4,26.5,CHOLERA,7,0,269203.0
2013-06-17,2013,6,ORIENTALE,2.4,26.5,FIEVRE JAUNE,2,0,129152.0
2013-06-17,2013,6,ORIENTALE,2.4,26.5,PALUDISME,29179,58,269203.0
2013-06-17,2013,6,ORIENTALE,2.4,26.5,ROUGEOLE,413,3,269203.0
2013-06-17,2013,6,SUD-KIVU,-2.88,28.32,CHOLERA,56,0,227649.0
2013-06-17,2013,6,SUD-KIVU,-2.88,28.32,PALUDISME,10771,7,262627.0
2013-06-17,2013,6,SUD-KIVU,-2.88,28.32,ROUGEOLE,17,0,262627.0
2013-06-24,2013,6,BANDUNDU,-3.31,17.37,CHOLERA,1,0,116823.0
2013-06-24,2013,6,BANDUNDU,-3.31,17.37,FIEVRE JAUNE,2,0,138315.0
2013-06-24,2013,6,BANDUNDU,-3.31,17.37,PALUDISME,11587,25,708963.0
2013-06-24,2013,6,BANDUNDU,-3.31,17.37,ROUGEOLE,130,0,217435.0
2013-06-24,2013,6,EQUATEUR,0.16,18.25,CHOLERA,2,1,62900.0
2013-06-24,2013,6,EQUATEUR,0.16,18.25,FIEVRE JAUNE,1,0,70150.0
2013-06-24,2013,6,EQUATEUR,0.16,18.25,PALUDISME,7002,28,238344.0
2013-06-24,2013,6,EQUATEUR,0.16,18.25,ROUGEOLE,46,1,194878.0
2013-06-24,2013,6,KASAI,-5.45,20.97,FIEVRE JAUNE,11,0,189887.0
2013-06-24,2013,6,KASAI,-5.45,20.97,PALUDISME,16487,61,365767.0
2013-06-24,2013,6,KASAI,-5.45,20.97,ROUGEOLE,243,10,285633.0
2013-06-24,2013,6,KASAI-ORIENTAL,-6.15,23.6,FIEVRE JAUNE,3,0,308265.0
2013-06-24,2013,6,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,27305,79,328500.0
2013-06-24,2013,6,KASAI-ORIENTAL,-6.15,23.6,ROUGEOLE,12,0,259531.0
2013-06-24,2013,6,KATANGA,-9.64,26.31,CHOLERA,20,0,372830.0
2013-06-24,2013,6,KATANGA,-9.64,26.31,PALUDISME,24463,39,372830.0
2013-06-24,2013,6,KATANGA,-9.64,26.31,ROUGEOLE,134,4,372830.0
2013-06-24,2013,6,KONGO-CENTRAL,-5.16,14.15,PALUDISME,16888,38,160442.0
2013-06-24,2013,6,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,4,0,112904.0
2013-06-24,2013,6,MANIEMA,-3.07,25.95,PALUDISME,5340,20,177415.0
2013-06-24,2013,6,MANIEMA,-3.07,25.95,ROUGEOLE,42,3,177415.0
2013-06-24,2013,6,NORD-KIVU,-0.5,29.33,CHOLERA,45,0,577879.0
2013-06-24,2013,6,NORD-KIVU,-0.5,29.33,PALUDISME,10509,8,577879.0
2013-06-24,2013,6,NORD-KIVU,-0.5,29.33,ROUGEOLE,26,0,368143.0
2013-06-24,2013,6,ORIENTALE,2.4,26.5,CHOLERA,5,0,269203.0
2013-06-24,2013,6,ORIENTALE,2.4,26.5,FIEVRE JAUNE,1,0,45027.0
2013-06-24,2013,6,ORIENTALE,2.4,26.5,PALUDISME,26781,66,269203.0
2013-06-24,2013,6,ORIENTALE,2.4,26.5,ROUGEOLE,267,3,269203.0
2013-06-24,2013,6,SUD-KIVU,-2.88,28.32,CHOLERA,70,0,227649.0
2013-06-24,2013,6,SUD-KIVU,-2.88,28.32,PALUDISME,9507,4,262627.0
2013-06-24,2013,6,SUD-KIVU,-2.88,28.32,ROUGEOLE,15,0,153498.0
2013-06-27,2016,6,MONGALA,2.15,21.51,CHOLERA,4,0,219892.0
2013-07-01,2013,7,BANDUNDU,-3.31,17.37,FIEVRE JAUNE,1,0,122020.0
2013-07-01,2013,7,BANDUNDU,-3.31,17.37,PALUDISME,7513,17,708963.0
2013-07-01,2013,7,BANDUNDU,-3.31,17.37,ROUGEOLE,124,0,210171.0
2013-07-01,2013,7,EQUATEUR,0.16,18.25,PALUDISME,5505,32,358794.0
2013-07-01,2013,7,EQUATEUR,0.16,18.25,ROUGEOLE,42,1,238344.0
2013-07-01,2013,7,KASAI,-5.45,20.97,FIEVRE JAUNE,4,0,172512.0
2013-07-01,2013,7,KASAI,-5.45,20.97,PALUDISME,9439,52,285633.0
2013-07-01,2013,7,KASAI,-5.45,20.97,ROUGEOLE,136,5,285633.0
2013-07-01,2013,7,KASAI-ORIENTAL,-6.15,23.6,FIEVRE JAUNE,4,0,213751.0
2013-07-01,2013,7,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,27046,59,328500.0
2013-07-01,2013,7,KASAI-ORIENTAL,-6.15,23.6,ROUGEOLE,19,0,308265.0
2013-07-01,2013,7,KATANGA,-9.64,26.31,CHOLERA,7,0,372830.0
2013-07-01,2013,7,KATANGA,-9.64,26.31,PALUDISME,21215,27,372830.0
2013-07-01,2013,7,KATANGA,-9.64,26.31,ROUGEOLE,116,4,309983.0
2013-07-01,2013,7,KONGO-CENTRAL,-5.16,14.15,PALUDISME,13220,31,160442.0
2013-07-01,2013,7,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,3,0,109058.0
2013-07-01,2013,7,MANIEMA,-3.07,25.95,PALUDISME,6502,15,177415.0
2013-07-01,2013,7,MANIEMA,-3.07,25.95,ROUGEOLE,43,2,158726.0
2013-07-01,2013,7,NORD-KIVU,-0.5,29.33,CHOLERA,30,0,412090.0
2013-07-01,2013,7,NORD-KIVU,-0.5,29.33,PALUDISME,9622,1,577879.0
2013-07-01,2013,7,NORD-KIVU,-0.5,29.33,ROUGEOLE,23,0,381840.0
2013-07-01,2013,7,ORIENTALE,2.4,26.5,CHOLERA,8,1,269203.0
2013-07-01,2013,7,ORIENTALE,2.4,26.5,FIEVRE JAUNE,1,1,129152.0
2013-07-01,2013,7,ORIENTALE,2.4,26.5,PALUDISME,24672,44,269203.0
2013-07-01,2013,7,ORIENTALE,2.4,26.5,ROUGEOLE,233,2,269203.0
2013-07-01,2013,7,SUD-KIVU,-2.88,28.32,CHOLERA,58,0,154208.0
2013-07-01,2013,7,SUD-KIVU,-2.88,28.32,PALUDISME,7875,5,262627.0
2013-07-01,2013,7,SUD-KIVU,-2.88,28.32,ROUGEOLE,20,0,200689.0
2013-07-08,2013,7,BANDUNDU,-3.31,17.37,CHOLERA,3,0,116823.0
2013-07-08,2013,7,BANDUNDU,-3.31,17.37,PALUDISME,7145,15,217435.0
2013-07-08,2013,7,BANDUNDU,-3.31,17.37,ROUGEOLE,97,1,212397.0
2013-07-08,2013,7,EQUATEUR,0.16,18.25,CHOLERA,1,0,199042.0
2013-07-08,2013,7,EQUATEUR,0.16,18.25,FIEVRE JAUNE,3,0,55200.0
2013-07-08,2013,7,EQUATEUR,0.16,18.25,PALUDISME,8171,27,238344.0
2013-07-08,2013,7,EQUATEUR,0.16,18.25,ROUGEOLE,84,2,213287.0
2013-07-08,2013,7,KASAI,-5.45,20.97,FIEVRE JAUNE,3,0,121216.0
2013-07-08,2013,7,KASAI,-5.45,20.97,PALUDISME,15944,48,365767.0
2013-07-08,2013,7,KASAI,-5.45,20.97,ROUGEOLE,583,9,365767.0
2013-07-08,2013,7,KASAI-ORIENTAL,-6.15,23.6,FIEVRE JAUNE,11,0,308265.0
2013-07-08,2013,7,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,26367,72,328500.0
2013-07-08,2013,7,KASAI-ORIENTAL,-6.15,23.6,ROUGEOLE,64,4,308265.0
2013-07-08,2013,7,KATANGA,-9.64,26.31,CHOLERA,11,0,372830.0
2013-07-08,2013,7,KATANGA,-9.64,26.31,PALUDISME,16250,15,372830.0
2013-07-08,2013,7,KATANGA,-9.64,26.31,ROUGEOLE,216,2,372830.0
2013-07-08,2013,7,KONGO-CENTRAL,-5.16,14.15,PALUDISME,13813,37,160442.0
2013-07-08,2013,7,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,15,0,109058.0
2013-07-08,2013,7,MANIEMA,-3.07,25.95,PALUDISME,5636,17,177415.0
2013-07-08,2013,7,MANIEMA,-3.07,25.95,ROUGEOLE,33,0,177415.0
2013-07-08,2013,7,NORD-KIVU,-0.5,29.33,CHOLERA,48,2,577879.0
2013-07-08,2013,7,NORD-KIVU,-0.5,29.33,PALUDISME,9462,5,577879.0
2013-07-08,2013,7,NORD-KIVU,-0.5,29.33,ROUGEOLE,44,0,577879.0
2013-07-08,2013,7,ORIENTALE,2.4,26.5,CHOLERA,7,1,269203.0
2013-07-08,2013,7,ORIENTALE,2.4,26.5,FIEVRE JAUNE,1,0,129152.0
2013-07-08,2013,7,ORIENTALE,2.4,26.5,PALUDISME,25682,104,269203.0
2013-07-08,2013,7,ORIENTALE,2.4,26.5,ROUGEOLE,416,4,269203.0
2013-07-08,2013,7,SUD-KIVU,-2.88,28.32,CHOLERA,39,0,227649.0
2013-07-08,2013,7,SUD-KIVU,-2.88,28.32,PALUDISME,8778,12,262627.0
2013-07-08,2013,7,SUD-KIVU,-2.88,28.32,ROUGEOLE,10,0,262627.0
2013-07-11,2016,7,TSHUAPA,-0.85,21.57,PALUDISME,287,1,172684.0
2013-07-15,2013,7,BANDUNDU,-3.31,17.37,CHOLERA,2,0,116823.0
2013-07-15,2013,7,BANDUNDU,-3.31,17.37,FIEVRE JAUNE,14,0,141743.0
2013-07-15,2013,7,BANDUNDU,-3.31,17.37,PALUDISME,11286,27,217435.0
2013-07-15,2013,7,BANDUNDU,-3.31,17.37,ROUGEOLE,108,1,193955.0
2013-07-15,2013,7,EQUATEUR,0.16,18.25,CHOLERA,1,0,100389.0
2013-07-15,2013,7,EQUATEUR,0.16,18.25,PALUDISME,5864,19,238344.0
2013-07-15,2013,7,EQUATEUR,0.16,18.25,ROUGEOLE,24,0,199042.0
2013-07-15,2013,7,KASAI,-5.45,20.97,FIEVRE JAUNE,3,1,172512.0
2013-07-15,2013,7,KASAI,-5.45,20.97,PALUDISME,19017,56,365767.0
2013-07-15,2013,7,KASAI,-5.45,20.97,ROUGEOLE,444,3,263690.0
2013-07-15,2013,7,KASAI-ORIENTAL,-6.15,23.6,FIEVRE JAUNE,1,1,133413.0
2013-07-15,2013,7,KASAI-ORIENTAL,-6.15,23.6,PALUDISME,26390,90,328500.0
2013-07-15,2013,7,KASAI-ORIENTAL,-6.15,23.6,ROUGEOLE,38,0,308265.0
2013-07-15,2013,7,KATANGA,-9.64,26.31,CHOLERA,11,0,309983.0
2013-07-15,2013,7,KATANGA,-9.64,26.31,PALUDISME,15234,20,372830.0
2013-07-15,2013,7,KATANGA,-9.64,26.31,ROUGEOLE,156,0,309983.0
2013-07-15,2013,7,KONGO-CENTRAL,-5.16,14.15,PALUDISME,13720,25,160442.0
2013-07-15,2013,7,KONGO-CENTRAL,-5.16,14.15,ROUGEOLE,6,0,109058.0
2013-07-15,2013,7,MANIEMA,-3.07,25.95,PALUDISME,6676,24,177415.0
2013-07-15,2013,7,MANIEMA,-3.07,25.95,ROUGEOLE,23,1,177415.0
2013-07-15,2013,7,NORD-KIVU,-0.5,29.33,CHOLERA,26,0,577879.0
2013-07-15,2013,7,NORD-KIVU,-0.5,29.33,PALUDISME,9847,1,577879.0
2013-07-15,2013,7,NORD-KIVU,-0.5,29.33,ROUGEOLE,34,0,386607.0
2013-07-15,2013,7,ORIENTALE,2.4,26.5,CHOLERA,38,3,269203.0
2013-07-15,2013,7,ORIENTALE,2.4,26.5,FIEVRE JAUNE,2,0,129152.0
2013-07-15,2013,7,ORIENTALE,2.4,26.5,PALUDISME,24575,59,269203.0
2013-07-15,2013,7,ORIENTALE,2.4,26.5,ROUGEOLE,509,9,269203.0
2013-07-15,2013,7,SUD-KIVU,-2.88,28.32,CHOLERA,74,0,154208.0
